pid,mu,sigma 
1880.0,912.28166249268293,164.51629987104846
1881.0,982.34095548143546,320.86103670716108
1882.0,1135.3091549810285,372.15823807649491
1883.0,1453.0748952127028,94.484212735694683
1884.0,914.98279896826273,360.10451767001882
1885.0,1461.05090395455,143.28030573323494
1886.0,1332.1515346808487,326.79275227319516
1887.0,849.8781597913536,345.72260124709447
1888.0,1408.9094381024183,277.46392293686091
1889.0,835.94720460757458,253.51693148932932
1890.0,1105.5766263321518,339.44641562671569
1891.0,915.64169848391111,198.26120465337752
1892.0,886.54938174989093,100.63582909832839
1893.0,1565.7583749302396,456.19595511313719
1894.0,1122.873094691284,374.46203479634556
1895.0,1567.3548982278987,234.38736240618584
1896.0,762.14607168647024,143.93597025697764
1897.0,1218.6771682965741,362.62896376475015
1898.0,921.6529598810946,247.63870852141588
1899.0,1453.7260036746191,400.02657319942085
1900.0,1027.8830132212306,104.03766413992329
1901.0,1261.9032581246577,90.255012873337591
1902.0,1371.0217766173664,94.545077402949872
1903.0,1843.3586775491408,370.31865666877076
1904.0,767.18835792827088,243.23767942987007
1905.0,986.81014089356961,356.27514546414926
1906.0,2006.5766903415927,91.765193413416554
1907.0,1623.5142342088045,431.55311061661405
1908.0,1315.4518686130884,431.47105918276947
1909.0,1049.8048440458524,359.54680017580665
1910.0,1604.9436484681123,195.40595716881202
1911.0,1188.8820876143752,288.89056146435291
1912.0,1283.3396476169403,405.43543381847559
1913.0,1185.0036060601196,244.49297342080882
1914.0,1500.0,500.0
1915.0,993.77420475344115,352.42558351485241
1916.0,1467.5948290918143,180.55685544781014
1917.0,1072.9219092718729,340.101417580587
1918.0,1373.4805817562506,338.28223325163111
1919.0,887.02593606773348,302.7110724764562
1920.0,942.04224991635112,247.2428434437262
1921.0,1316.2572624959553,143.72086478830954
1922.0,1215.6948044858584,195.03168082193238
1923.0,1551.8285362040142,258.95701374861505
1924.0,1246.8448672154548,325.85759422282371
1925.0,1240.2832687999908,430.02370744523364
1926.0,1444.9534843899473,117.92419899905273
1927.0,1642.5599871114196,185.37005635849084
1928.0,1619.5860800912972,92.044093546565051
1929.0,1079.6013969201854,368.03204196072653
1930.0,532.97971858675498,143.84063018938994
1931.0,1528.2890450783768,191.94196025471305
1932.0,1903.7801133447347,90.727753301194909
1933.0,904.10569476360183,281.96884869314817
1934.0,1388.2362865059376,347.2960688516809
1935.0,1042.7809537035341,99.034885118043391
1936.0,777.77553921126002,115.86964328947653
1937.0,792.28749930947038,269.38167562481493
1938.0,786.59463281497653,257.07637992510979
1939.0,526.24263382202457,239.24665238147475
1940.0,1322.6797070977825,327.12767529285236
1941.0,892.65924941785715,249.78203462171069
1942.0,1405.4810586193512,94.68391417640521
1943.0,1723.8047262085383,426.5220888685958
1944.0,881.31845764043931,341.40416201467872
1945.0,1579.8959011617528,323.38791417709876
1946.0,1949.7119354657491,92.953299887737941
1947.0,1165.6072010951361,382.30841192087502
1948.0,1196.7765624637157,166.73576891984928
1949.0,1343.6531906654182,101.33405682696218
1950.0,1310.1228092108356,96.721782836044156
1951.0,639.26900209152143,325.04597079609164
1952.0,1343.9177052195055,94.857412546090785
1953.0,1244.914339168475,92.720655609618376
1954.0,948.0564228292227,311.40797991235456
1955.0,1253.8695890691356,94.236656304938137
1956.0,856.9169926016159,271.05754687046073
1957.0,516.30259554446923,242.04241446066732
1958.0,497.80567153825558,171.33181747372399
1959.0,1374.3070220173927,242.96900865931258
1960.0,1163.598479618289,94.147407276744403
1961.0,865.77406991486441,139.48040481947319
1962.0,1330.2316642424898,316.93692650407678
1963.0,1101.0346892011853,373.25373688836146
1964.0,1047.4491909418207,359.20744469260046
1965.0,1050.0432927057791,323.68496813241387
1966.0,776.62398811431513,187.72003551880812
1967.0,1759.7167312000092,430.02370744523364
1968.0,715.73551596316292,261.24095917027836
1969.0,1103.2267441745425,100.04658601679743
1970.0,1204.9638514360909,385.27246519886251
1971.0,1119.860404203167,320.38707228336227
1972.0,609.94784186820175,252.43322178177027
1973.0,1781.6999017066125,203.62777735886593
1974.0,1295.7095338839799,218.0698973049611
1975.0,1146.1574186225284,132.50174776920252
1976.0,556.92846462819989,256.77436751912711
1977.0,1806.0210359200998,216.52364535154055
1978.0,1200.6369148136305,384.45600406240391
1979.0,754.41724247196862,275.68857894237442
1980.0,1236.7144663042675,393.82751437108033
1981.0,844.50369453401038,314.9887896882957
1982.0,1195.8406364322518,241.95409760934729
1983.0,1478.122750498191,198.01811206971968
1984.0,1149.5379765151979,350.11128796118612
1985.0,1124.7061282976231,191.62218759477798
1986.0,1212.4639909149255,360.94108902208779
1987.0,1134.3207553056618,340.79301837548383
1988.0,1759.7167312000092,430.02370744523364
1989.0,1518.2251397328819,89.979916965572585
1990.0,1237.2062818011775,174.19344970653427
1991.0,1160.3226319333714,258.46170193700578
1992.0,1409.1973096947224,230.29914757639841
1993.0,404.8020344166053,171.86935221664015
1994.0,757.13146617753296,141.11313434762982
1995.0,1631.1785016094861,152.15649702651578
1996.0,1590.5770720036471,124.18835622401691
1997.0,1380.2943355707771,194.76971559403739
1998.0,1044.7255187220935,288.03636048897607
1999.0,1050.8734894222557,393.95106200513681
2000.0,1161.9342634489271,211.47380473935496
2001.0,1550.2292881006042,100.66145543891274
2002.0,1194.4273288020388,383.01521763874251
2003.0,1500.0,500.0
2004.0,1256.6560638247056,396.41716766077514
2005.0,967.23640714553835,232.3387597246184
2006.0,925.89183348014285,306.69550755050557
2007.0,1266.1527299630882,312.53223664092866
2008.0,1500.0,500.0
2009.0,1189.9520704487832,278.73747814705416
2010.0,1170.5083637236912,378.22149458379738
2011.0,1095.1955500001493,366.54823067345973
2012.0,900.36063853007306,231.18236603754559
2013.0,1150.5905366586874,379.39977180781875
2014.0,888.46461963401589,168.57557401137535
2015.0,1621.0929254992577,432.62563054839859
2016.0,994.61228424394403,106.93567725207008
2017.0,916.03482814549284,344.49187923330658
2018.0,1013.5198900446954,158.6124153797316
2019.0,722.54544861720365,137.30187462456061
2020.0,1523.3448035964186,137.7446138293615
2021.0,979.23420880935907,92.722795530216018
2022.0,1025.1420709550393,356.17716711106323
2023.0,978.05661281592859,101.78070070502521
2024.0,1523.6215990782043,94.378875767903182
2025.0,1619.4574870577285,444.90234712822297
2026.0,895.00300156013907,135.11407652000671
2027.0,976.42176379042098,165.86274684376585
2028.0,1203.417535435487,387.00071122852421
2029.0,1500.0,500.0
2030.0,1664.7405120697342,97.668412162277463
2031.0,1587.485205606632,305.25432964108251
2032.0,1053.5771928060258,283.44542600290509
2033.0,1389.6574772077056,89.752140869110036
2034.0,869.87697039492718,108.18499011142221
2035.0,1233.6889922210996,391.06175687145083
2036.0,1193.9197691010286,173.62512619238839
2037.0,610.5307707413358,215.14862086462543
2038.0,1378.2639347523666,432.35048486949336
2039.0,1552.9483837180778,151.77932964742627
2040.0,1239.9943650305274,371.94900891840479
2041.0,1138.0088347148946,372.88820625771012
2042.0,938.67774808166268,318.9714736077118
2043.0,1766.6975842336306,91.974846371029926
2044.0,1889.342562965194,88.40018771954297
2045.0,1405.8049590040432,266.68009674132082
2046.0,1694.9865538026904,429.33879361469053
2047.0,1515.8876670052271,94.831885774671619
2048.0,1061.641408004713,148.23968626133345
2049.0,1083.3115974913924,124.21657043356556
2050.0,1240.2832687999908,430.02370744523364
2051.0,817.41064594016188,166.18960285242176
2052.0,1046.5155954191666,343.43827111095646
2053.0,1201.3622809623839,295.61437877583137
2054.0,1292.3789018603593,89.824203539952634
2055.0,1029.314764850345,322.35921196939091
2056.0,1680.1291701008508,404.46380515766623
2057.0,847.40041071335111,192.59707450514338
2058.0,1163.8710782347525,194.71588337200939
2059.0,578.94954492232989,183.78961315734034
2060.0,620.63985568097019,271.50381391789688
2061.0,908.2180029272663,160.84935964205596
2062.0,1250.9728296783508,285.8658040782222
2063.0,1356.5643237182444,191.28235377864237
2064.0,672.38468450536675,117.28333352940709
2065.0,1135.5847386445571,103.13780255227032
2066.0,1318.0471571587,308.21230147416503
2067.0,866.51364393629603,354.03492275353705
2068.0,1096.3727010913483,332.78681845013762
2069.0,696.42879220712712,241.82370027087106
2070.0,1117.0202345966745,248.13185700535956
2071.0,1793.4760806013855,385.29891859114275
2072.0,1663.8063234117144,99.844293778498155
2073.0,1270.6255815790432,386.02907725961131
2074.0,1861.2183857232071,252.14365168220129
2075.0,1083.4728759792997,364.27365519061379
2076.0,1395.6346014971191,144.34976547470134
2077.0,1611.270319162536,202.20950544263826
2078.0,1226.3068313048989,89.990071121357303
2079.0,1399.6086418466614,360.86600476303664
2080.0,2025.0089099892355,316.56348109636286
2081.0,1224.8755637278657,369.49788557239401
2082.0,1386.3016929632029,286.15955423830007
2083.0,851.75216492076004,146.18935714640247
2084.0,1080.253289878749,104.96940287695129
2085.0,1582.5188884341774,110.22683883264681
2086.0,1171.3024610212985,353.13649625021634
2087.0,1234.6632267193907,368.28620865761258
2088.0,1295.126266744287,406.26687434667502
2089.0,578.46623637820221,245.73967159830502
2090.0,982.57460801159721,361.51274020478354
2091.0,1913.0052155292844,98.046439558080039
2092.0,1296.0135022107004,90.309538923276833
2093.0,587.48939136382137,103.65871912570206
2094.0,902.8687934602998,369.68142388642173
2095.0,1829.9027313561746,253.9696983407492
2096.0,794.47532573870853,292.52032167226793
2097.0,1605.521212503209,239.54033315360277
2098.0,872.02552695588963,93.197119113626343
2099.0,1408.4596308999037,230.83286445069723
2100.0,1323.9754050693227,187.03699844124955
2101.0,501.60496996792818,138.10155754288846
2102.0,1830.2288927003767,88.430056495338889
2103.0,1646.8333275250716,101.04992877379817
2104.0,747.34797840266151,214.92211811026658
2105.0,1843.1221126731468,322.97690590251915
2106.0,870.32857911668202,191.46677513644676
2107.0,795.34062315412712,273.00000245448257
2108.0,1104.606799271259,256.30876019642199
2109.0,1671.8590158862016,299.47196688839239
2110.0,577.78641069528078,258.38634665615928
2111.0,867.33374027036268,110.37430119595037
2112.0,977.21777270772282,338.7963841011902
2113.0,1097.7556490975865,383.25984335412124
2114.0,886.00092039994058,168.89453756964051
2115.0,650.53546942218452,102.2245769774694
2116.0,955.00256058629384,335.10881249474289
2117.0,951.23880701013218,349.32790084889677
2118.0,1217.1977567707811,387.50429263601325
2119.0,1703.567419012875,90.751643838706201
2120.0,945.80705231702893,125.21935837416365
2121.0,1694.6047097595228,414.06169936501226
2122.0,987.07149523535725,378.00412405902205
2123.0,1500.0,500.0
2124.0,1079.4707674129886,133.8204337402604
2125.0,1741.9038999332101,128.76736278202296
2126.0,910.5433897821257,135.85081446589209
2127.0,1227.7035127091824,106.77692799342067
2128.0,747.07543498039479,296.8561613652368
2129.0,1694.6734674066111,236.57823807109077
2130.0,1100.7980128205809,339.84134423997477
2131.0,855.83034416237251,239.49998971622389
2132.0,1348.6740422754101,93.832202170998357
2133.0,2078.1013717252613,88.808381145815574
2134.0,1012.4533367593208,258.90769735717703
2135.0,1580.1869307093491,98.704608310623726
2136.0,1290.3801871074929,290.82586549867779
2137.0,1791.4265632388867,101.69898652058106
2138.0,1226.4446175206303,389.45732950496955
2139.0,796.65965492715588,212.8074982870458
2140.0,1198.3863898781051,93.2678547033657
2141.0,1343.4270998708532,420.39208526314837
2142.0,1109.2697157387672,150.99366465692609
2143.0,1275.9479629115149,382.76846890981807
2144.0,1242.4358427599859,393.19269015412198
2145.0,827.80256388570831,268.671136969418
2146.0,1611.8042842055265,156.57338238721783
2147.0,1011.7783543374547,173.19575014017738
2148.0,590.4219585502384,195.28273871696638
2149.0,891.27408475868128,273.58718872371924
2150.0,1211.4516322373308,101.11808764320789
2151.0,1006.041098334366,295.03126646902643
2152.0,938.76863612572879,296.05526708992335
2153.0,1525.4561219460993,270.64431106157639
2154.0,825.2781036090787,304.1987913339446
2155.0,1132.6055190696204,202.64092421186061
2156.0,1309.7216897604283,410.14375401911559
2157.0,1363.9588091070505,230.07214410881375
2158.0,1240.2832687999908,430.02370744523364
2159.0,1048.0836981325785,93.912791195934943
2160.0,1263.1012387525159,397.8622538479309
2161.0,883.46241952008199,245.94707763992156
2162.0,1042.9022729141857,256.53748039693403
2163.0,664.68976658103998,278.95057739340217
2164.0,1263.1591249931346,243.63210631593137
2165.0,1059.304061652666,360.8355918726437
2166.0,1455.5538381824906,271.88166530076967
2167.0,1361.2993866201095,265.39034453886859
2168.0,935.30127161740972,287.87605504824677
2169.0,1904.0448518192986,94.411320883084571
2170.0,976.52299620663007,334.5501588529375
2171.0,1267.0112093887321,398.88900491227184
2172.0,993.88061788531434,352.4764064247791
2173.0,1226.8061173768369,92.660749547761156
2174.0,1219.5701068394858,400.99406109581486
2175.0,860.065251101066,234.38357346492791
2176.0,1025.0196973851332,235.59941555828939
2177.0,1873.8055810308338,91.477662238305001
2178.0,1500.0,500.0
2179.0,903.24956093870128,197.35612180203984
2180.0,1458.7148616342859,92.077788712373234
2181.0,1500.0,500.0
2182.0,1127.9832738190146,183.27751491160848
2183.0,741.23010928666372,289.1215013883695
2184.0,681.8335251569589,211.45235905277184
2185.0,1759.7167312000092,430.02370744523364
2186.0,1408.9775669014639,99.335087493503096
2187.0,977.73449597379567,254.95309619761244
2188.0,1273.1115405535941,93.871881960243527
2189.0,1058.8690800839931,93.044329764092822
2190.0,1016.2936594738156,148.25852726813585
2191.0,711.07860078994713,247.56475299973002
2192.0,1972.5342106211397,356.44090785451749
2193.0,1658.9991040125308,272.55990950999586
2194.0,1306.9594296590037,411.65119313385259
2195.0,1146.2237508042849,374.35504177343455
2196.0,831.13471734891129,280.46808789453553
2197.0,951.34152364468923,215.67262380930578
2198.0,1199.2076467537549,186.38276958769185
2199.0,1452.721588177048,319.86751362695964
2200.0,1862.8002082558394,372.79505981062306
2201.0,910.82647453755453,307.9580821893548
2202.0,946.44656698953622,347.61429948901241
2203.0,1117.3911134295986,345.06862660320456
2204.0,290.83325628132445,192.97218208238465
2205.0,1461.2688946010408,166.93596793848639
2206.0,1254.959146661326,395.95556051986381
2207.0,1298.6202005636273,192.87184925903259
2208.0,1390.872262914982,237.99363901042364
2209.0,823.81698532932728,245.09839485452076
2210.0,859.18069338499117,283.19654480752644
2211.0,1777.8166153596644,90.766266502609909
2212.0,1096.2346938355147,99.04559509739758
2213.0,1014.2472988932126,322.64420329616257
2214.0,1313.1742378723429,348.16538572742542
2215.0,1796.9366767535589,242.36466750396559
2216.0,1500.0,500.0
2217.0,1161.4400020278611,219.08426324109337
2218.0,1081.3271658905596,128.13838922770285
2219.0,1178.7971988168279,352.5311201849774
2220.0,1076.1011717354072,363.04753555286771
2221.0,1026.733613442306,332.24152374939496
2222.0,829.82215549679859,196.11153536256381
2223.0,1542.4347268288293,165.13862857089629
2224.0,2077.4395889349757,284.78015543519609
2225.0,1033.4051491859686,350.8638232256564
2226.0,1057.4688599065621,93.01459314314225
2227.0,1422.8860367561965,108.19808605426357
2228.0,1365.5702462529564,427.77577957900616
2229.0,689.10284397109217,147.33999582887142
2230.0,1529.5750458427053,90.936332921169068
2231.0,877.06254874303636,260.25509580131694
2232.0,1108.0900386514393,367.89256396619527
2233.0,1116.6287368011597,97.004704321561107
2234.0,643.56260707328772,195.42859515811679
2235.0,1584.3993121873827,317.53834437734747
2236.0,1466.9416403729738,133.64739248810997
2237.0,1062.1474150997153,327.82785251894165
2238.0,1083.7022748768368,313.80174936828229
2239.0,1598.816278878038,441.28940496500985
2240.0,1003.5832043256958,260.66663507259688
2241.0,782.68554225220419,164.3903746587695
2242.0,1535.8407701907961,101.98957410335188
2243.0,600.30863464674189,173.40933573744815
2244.0,1579.4315478873966,358.68613057979195
2245.0,1365.4145753860926,427.94100793168508
2246.0,661.04808799220575,216.37824524329412
2247.0,1151.7028363413833,344.34233555576935
2248.0,948.42986749753197,96.049065857441434
2249.0,1036.452505809568,322.23546748620112
2250.0,1012.3206253374814,355.49766437623134
2251.0,1172.5930784377736,378.68434798266628
2252.0,1122.7495351198177,370.41582200483037
2253.0,716.43294407577957,242.14075812275479
2254.0,1197.9614402700258,91.709179546209512
2255.0,969.61663201759529,349.90953659237266
2256.0,732.99979748257442,262.4296500972934
2257.0,704.26102080321039,221.15638887553257
2258.0,942.51925801086441,146.04794926475478
2259.0,1101.8149864863217,320.80110645001974
2260.0,1519.7840483288956,241.16800404857818
2261.0,1377.4963033595154,193.30230114483382
2262.0,888.70046282081739,281.88098689393439
2263.0,1264.6244469084538,398.22052643254665
2264.0,1259.3467507069204,93.501092369092262
2265.0,776.22255730989798,213.96407793025026
2266.0,1414.2155050344613,166.80074416098029
2267.0,976.22904186379253,350.54083998437034
2268.0,1340.4988854062801,143.58495748963503
2269.0,1883.5230670840904,91.19264553341867
2270.0,924.99030466901297,345.01294785417292
2271.0,674.41121406338971,102.8314536821532
2272.0,1529.8463677857258,268.61999783750105
2273.0,977.55572006205989,197.1011906310124
2274.0,963.25174962725407,204.05034382393748
2275.0,1804.9082546394154,105.50097969864025
2276.0,1229.2243482004631,320.80707464484465
2277.0,952.18041530892901,196.70133954470015
2278.0,1134.3826185174973,405.93232688131729
2279.0,733.68962168279666,330.83286277092719
2280.0,1200.9142343209289,121.91192611730752
2281.0,1081.9704389066505,363.99597643235103
2282.0,1065.2213976719913,382.97442123244826
2283.0,739.56788748059432,129.90918256169772
2284.0,1230.702351636628,306.46970310125937
2285.0,1152.0846887656307,409.04406543133553
2286.0,1845.847839731272,391.99551230721124
2287.0,696.44117791050758,107.46498687158059
2288.0,861.5936699777169,311.46363432989472
2289.0,1040.0830453884776,135.35981057825452
2290.0,727.97446288337153,190.41809844538051
2291.0,746.61349108743639,331.72908026902235
2292.0,806.82163712842271,185.52595059666223
2293.0,525.63988396477305,165.14130254427326
2294.0,1702.8525630877411,148.78433952707886
2295.0,1367.1692311508909,210.32628244750128
2296.0,1635.6032732724502,428.16972396690392
2297.0,1283.5388612033348,403.07793147985421
2298.0,1002.1861681304622,237.05942663325195
2299.0,1500.0,500.0
2300.0,1502.9968194986889,261.55595359724958
2301.0,1921.5835116529643,90.17260606648847
2302.0,893.54143165426012,325.85628298057605
2303.0,2165.1179286137217,91.663278424953944
2304.0,1804.6826545619372,91.363356958953162
2305.0,735.31094180864181,288.77664820005333
2306.0,927.66621591495561,117.61042998829024
2307.0,1073.3408034088509,234.86180791366715
2308.0,1125.1718904912152,370.54540604475631
2309.0,1122.3137781869464,287.88651612850219
2310.0,1025.2308464644093,230.16905267073815
2311.0,883.98173599097936,270.94833292975017
2312.0,1197.2738857018362,202.764695575866
2313.0,1503.0206557124625,90.526835781777891
2314.0,1253.0950993663573,149.19974583645438
2315.0,1422.2777252645992,106.25263675548359
2316.0,2289.0238353996297,88.010403316322396
2317.0,1787.3449146360033,309.73068220826929
2318.0,853.06756495921218,256.45261350604426
2319.0,906.23189299646697,288.57123051254638
2320.0,1017.2339761121727,324.34298249257597
2321.0,1590.9433206960819,114.96986012923679
2322.0,1559.837294204413,91.319712718030672
2323.0,1444.3772630166848,345.44350338894964
2324.0,1759.7167312000092,430.02370744523364
2325.0,1482.5817553835823,215.03114263407551
2326.0,1142.1182481134053,374.16321106369685
2327.0,842.6342534584935,337.55933645981639
2328.0,1023.5661707375205,92.255836204635912
2329.0,709.01298788803251,250.48808837419352
2330.0,1219.3419120155318,390.28776257769999
2331.0,1462.7661160069331,92.500119926274721
2332.0,1327.2374142992544,205.62734149975384
2333.0,1005.8304975590365,162.09094647935046
2334.0,708.2826418903262,289.21291172160949
2335.0,684.38003349062649,223.50317788692331
2336.0,774.24865687478678,95.953926106181214
2337.0,961.13358575600535,309.17773847477275
2338.0,865.61260090616372,145.32109139830413
2339.0,1323.3541987636822,431.11898804104425
2340.0,1613.0444889865239,302.01174757474541
2341.0,1090.1879871073809,368.63195018490802
2342.0,1547.5547216547361,281.68134933747478
2343.0,1192.1372736067499,114.52687337895955
2344.0,1080.3793414679305,378.01044945331392
2345.0,948.27412298120601,317.30143393737757
2346.0,1953.5084165919025,91.740445497728459
2347.0,1240.2832687999908,430.02370744523364
2348.0,903.21081111543583,92.253211997041632
2349.0,1024.8902210008368,305.32899820981163
2350.0,960.80356114617189,313.72620512849954
2351.0,1083.6493515182849,165.37890251728217
2352.0,1287.3261344051505,327.07203726135702
2353.0,1198.5705556460082,291.59960829954059
2354.0,1662.0169994571775,418.53754038935051
2355.0,790.86478426569965,334.79275419733506
2356.0,1134.9226714991398,235.35230568303172
2357.0,1430.9997899954847,92.620547296963522
2358.0,1734.1267115418368,296.42521265043115
2359.0,770.68875298940509,335.48979758577588
2360.0,996.31244367819681,352.81463345448361
2361.0,917.70929792659672,306.22849867090605
2362.0,1085.4507973387078,233.3630238811138
2363.0,1906.0237193429086,141.95895972480321
2364.0,1275.396207678293,401.06847675167614
2365.0,1005.0494485859368,211.21487684068018
2366.0,871.11767525162827,108.00218416782316
2367.0,870.87995402882621,184.79343905830999
2368.0,1583.2164628201856,228.95620862991746
2369.0,967.71174231335135,349.79475975972969
2370.0,895.6649792871508,248.77088792210469
2371.0,927.59561151772346,326.73565135167985
2372.0,1309.8682723283493,91.032520630253103
2373.0,1211.3486355549269,264.99064608675388
2374.0,904.93119433545587,91.912516692887706
2375.0,1693.7216562611986,91.830215171585792
2376.0,982.24800332164727,380.67019153742132
2377.0,1523.6031521449463,212.55424517879928
2378.0,1296.73948488985,114.37501162263371
2379.0,1268.7390813757561,399.23926627497463
2380.0,2149.6242897715815,338.03377543937262
2381.0,936.07295733491844,142.51397394620523
2382.0,1659.6955951986079,205.3087367600055
2383.0,827.27327473958667,342.10729556344467
2384.0,1160.546573987381,91.310677839593751
2385.0,1102.859638137591,89.882054100178365
2386.0,1236.1136259697387,392.21121507854065
2387.0,730.70138411379128,332.23116496106621
2388.0,1132.9869596156486,371.69838091437919
2389.0,1786.8549309561611,106.04128610901317
2390.0,1214.626668134573,402.89660130476483
2391.0,1952.5465111846506,358.91368749154691
2392.0,1181.1573877504384,286.20036445896835
2393.0,1339.5255124568334,268.21590263244906
2394.0,1099.7432486518646,374.75689411730161
2395.0,759.14071129985575,334.45728764540775
2396.0,1258.9562421740138,396.96345917095607
2397.0,1327.6074409382643,301.53087721028356
2398.0,1135.4946288190336,213.09082408801473
2399.0,1364.4626332214243,304.09502880091367
2400.0,907.78990507608671,337.9301214533117
2401.0,1266.0889996253907,90.420086398752488
2402.0,1058.5672266955539,148.10068801159878
2403.0,914.48827326348669,344.26653369901396
2404.0,679.5319685984407,166.3081933432255
2405.0,999.49036707991593,353.24083266348362
2406.0,1028.27835891975,321.20641980552966
2407.0,680.18491026493496,142.51085896829821
2408.0,856.50386066145813,142.41793630787899
2409.0,1479.7132516718766,92.094521941685286
2410.0,721.08542466992697,134.33307474578896
2411.0,1056.784787693904,282.49236915752272
2412.0,1108.7675946091183,373.53478074698432
2413.0,884.01336463242285,317.59324538151714
2414.0,1146.1555974591979,388.31568964468278
2415.0,1500.0,500.0
2416.0,818.58686361930222,271.67394014018208
2417.0,1335.5924729736803,91.885202278310814
2418.0,1500.0,500.0
2419.0,1105.7794671114593,114.95857017575811
2420.0,1040.5244144918681,321.7338853869162
2421.0,1293.0799175764055,345.69706612726469
2422.0,1147.077590773772,374.17119944353135
2423.0,1232.5126597580768,204.72998151902115
2424.0,833.08067603175755,231.87528692824952
2425.0,1122.0923204018939,370.16941957692899
2426.0,1040.4466804566159,363.50563977938913
2427.0,840.12533186384633,101.76476681154642
2428.0,674.753114917527,195.71041838219233
2429.0,962.54706832276509,217.58620903157956
2430.0,1896.333635971921,98.114381095923221
2431.0,1161.5334030739778,376.96062898094715
2432.0,1171.4321884879575,203.49684379684592
2433.0,1683.0716777713801,130.44864459643659
2434.0,1301.0061655694608,317.3681078513863
2435.0,1181.581044269715,124.67595037517931
2436.0,1521.9098317304752,186.12329766483438
2437.0,845.62534301614494,279.19668595486752
2438.0,1500.0,500.0
2439.0,1739.3738003666133,397.27814588258775
2440.0,994.1919768184971,387.36020066089566
2441.0,1388.916910789693,94.586651938238944
2442.0,1027.8433101416588,320.96405349057778
2443.0,1221.3902243669818,388.51172587060944
2444.0,997.94273370954716,346.36558631158169
2445.0,1447.4621044783942,296.3123082107976
2446.0,1573.7392985654235,148.43758113861054
2447.0,837.60195328197733,363.46386790219111
2448.0,1461.612461294591,117.31581104901723
2449.0,1020.8938734909459,324.10880925492995
2450.0,865.30235018109772,360.80330312827829
2451.0,1206.5396922464274,128.55908699102622
2452.0,1236.8015249016621,371.27518374507025
2453.0,960.53601883558088,355.48757874934876
2454.0,1549.4293945671798,266.41473718134341
2455.0,1157.0892620562081,165.21900090623276
2456.0,1149.8219335369963,159.778431713315
2457.0,1022.7088118057156,299.50514814693003
2458.0,765.38742707002723,140.6542045919513
2459.0,754.74220366171096,331.53256994740224
2460.0,2001.9061803093716,104.39896984067792
2461.0,1129.9253698829893,340.99270452523797
2462.0,956.85329725965357,243.52444177091357
2463.0,995.98265677522727,357.76225453251413
2464.0,1115.5406346665382,200.11957886507037
2465.0,1012.7609703000154,183.37085819355141
2466.0,962.30783232946771,95.670775477997864
2467.0,956.35592841791663,308.44558210584916
2468.0,1232.4889616808257,392.22867437132754
2469.0,814.67394530937099,179.02910206969128
2470.0,1265.8412070108529,257.78465031371667
2471.0,1389.7312484633046,151.40339661443514
2472.0,1144.2663347149323,164.29958169277234
2473.0,810.90617511459948,92.986239499466706
2474.0,797.69617933919824,283.44476657936718
2475.0,1189.5845345684945,383.51718173480884
2476.0,1211.0585229577323,203.52272007181841
2477.0,1424.3118534164644,92.585865654169496
2478.0,1201.0604924794088,254.12861309294416
2479.0,1101.0271202045385,366.68490579661454
2480.0,990.84061875643408,253.17225947310197
2481.0,1301.8510616863443,290.74354080154353
2482.0,924.03759515403385,351.88587106595577
2483.0,1344.5645596994113,137.96572655826159
2484.0,1413.4540050023547,119.36477214902375
2485.0,1154.3460436087603,182.88454647155814
2486.0,799.67569797543933,335.10132882074828
2487.0,819.92344275865491,113.50843080873044
2488.0,1840.8721731229348,311.62347607587429
2489.0,790.91273663824154,248.14988246634456
2490.0,1083.4415610123644,361.55011697671409
2491.0,939.31490116050497,189.16764142577338
2492.0,1500.0,500.0
2493.0,1296.9002688198711,145.54669531971899
2494.0,1228.5991359584946,390.05328835332011
2495.0,789.96069183481029,105.05018954452528
2496.0,995.86497531105874,243.48361276105777
2497.0,917.70773574231703,286.80097094920018
2498.0,695.81516155146517,269.50992325528699
2499.0,1074.6874046172193,363.07376033269088
2500.0,1916.9826915562626,91.239224135224546
2501.0,2109.7450278652932,90.638618885818573
2502.0,1435.4807501623206,90.912337765553303
2503.0,1099.7581998888481,345.6245783787046
2504.0,675.35842339626697,338.58341047152572
2505.0,1700.7615438485261,91.337636737915105
2506.0,1666.9445323335713,263.16476841597313
2507.0,715.09966695984292,240.06865191574823
2508.0,1341.8714467110096,265.89766709075349
2509.0,1242.3020079694327,213.08350737865183
2510.0,997.10076090763096,197.22314877102826
2511.0,1353.5245309309007,384.57564855174365
2512.0,1477.002256018794,145.1580688107878
2513.0,834.7512540646328,204.35651596727595
2514.0,927.87398965127841,312.47045094126776
2515.0,1199.9261343922287,372.56206475637941
2516.0,1500.0,500.0
2517.0,891.32084860793725,107.67471274183197
2518.0,1079.5196134976536,373.76687521077531
2519.0,1095.5677131568173,257.25500132645095
2520.0,1031.6648198086536,213.64443011310198
2521.0,920.94290819632113,133.25601821019623
2522.0,1336.0012435356552,135.36266689705894
2523.0,1294.1765374999866,405.92510723971736
2524.0,584.21985960513678,226.07668879097838
2525.0,1816.663360035619,180.36470063519329
2526.0,1743.1516763959407,286.29920387242203
2527.0,1786.1072609927271,366.57354850627877
2528.0,962.30282300721967,352.96520897073083
2529.0,1248.0476608059373,279.97389109102596
2530.0,1673.3617339867967,217.94176407375676
2531.0,1321.969993988459,126.0495140787658
